param_fast_window,param_slow_window,param_atr_window,param_risk_pct,param_max_pos_pct,param_stop_atr,param_trail_atr,param_max_drawdown_pct,stat_final_equity,stat_total_return_pct,stat_annual_return_pct,stat_max_drawdown_pct,stat_sharpe_ratio,stat_calmar_ratio,stat_trade_count,stat_win_rate_pct,stat_score
20,60,10,0.03,0.95,3.5,4.5,0.35,13012.8,30.128,10.111,18.9033,0.7014,0.5349,14,33.3333,0.486119
5,60,20,0.01,0.5,2.5,2.5,0.15,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
5,60,20,0.01,0.5,2.5,2.5,0.25,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
5,60,20,0.01,0.5,2.5,2.5,0.35,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
5,60,20,0.01,0.75,2.5,2.5,0.15,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
5,60,20,0.01,0.75,2.5,2.5,0.25,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
5,60,20,0.01,0.75,2.5,2.5,0.35,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
5,60,20,0.01,0.95,2.5,2.5,0.15,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
5,60,20,0.01,0.95,2.5,2.5,0.25,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
5,60,20,0.01,0.95,2.5,2.5,0.35,10874.04,8.7404,3.1122,7.3697,0.683,0.4223,42,35.0,0.485194
10,60,20,0.03,0.5,1.5,4.5,0.35,16000.08,60.0008,18.7564,29.858,0.7714,0.6282,24,36.3636,0.483882
10,60,20,0.03,0.75,1.5,4.5,0.35,16000.08,60.0008,18.7564,29.858,0.7714,0.6282,24,36.3636,0.483882
10,60,20,0.03,0.95,1.5,4.5,0.35,16000.08,60.0008,18.7564,29.858,0.7714,0.6282,24,36.3636,0.483882
20,60,14,0.02,0.5,3.5,2.5,0.15,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
20,60,14,0.02,0.5,3.5,2.5,0.25,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
20,60,14,0.02,0.5,3.5,2.5,0.35,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
20,60,14,0.02,0.75,3.5,2.5,0.15,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
20,60,14,0.02,0.75,3.5,2.5,0.25,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
20,60,14,0.02,0.75,3.5,2.5,0.35,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
20,60,14,0.02,0.95,3.5,2.5,0.15,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
20,60,14,0.02,0.95,3.5,2.5,0.25,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
20,60,14,0.02,0.95,3.5,2.5,0.35,11226.74,12.2674,4.323,9.8095,0.6931,0.4407,36,41.1765,0.481232
5,60,20,0.01,0.5,3.5,3.5,0.15,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
5,60,20,0.01,0.5,3.5,3.5,0.25,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
5,60,20,0.01,0.5,3.5,3.5,0.35,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
5,60,20,0.01,0.75,3.5,3.5,0.15,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
5,60,20,0.01,0.75,3.5,3.5,0.25,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
5,60,20,0.01,0.75,3.5,3.5,0.35,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
5,60,20,0.01,0.95,3.5,3.5,0.15,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
5,60,20,0.01,0.95,3.5,3.5,0.25,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
5,60,20,0.01,0.95,3.5,3.5,0.35,10645.28,6.4528,2.3134,5.5327,0.5886,0.4181,30,42.8571,0.48054
10,120,20,0.03,0.5,1.5,2.5,0.15,12046.47,20.4647,7.7446,15.4833,0.6678,0.5002,6,66.6667,0.478911
10,120,20,0.03,0.75,1.5,2.5,0.15,12046.47,20.4647,7.7446,15.4833,0.6678,0.5002,6,66.6667,0.478911
10,120,20,0.03,0.95,1.5,2.5,0.15,12046.47,20.4647,7.7446,15.4833,0.6678,0.5002,6,66.6667,0.478911
10,30,20,0.03,0.5,1.5,4.5,0.35,15224.63,52.2463,15.8725,26.6923,0.7543,0.5946,34,37.5,0.478583
10,30,20,0.03,0.75,1.5,4.5,0.35,15224.63,52.2463,15.8725,26.6923,0.7543,0.5946,34,37.5,0.478583
10,30,20,0.03,0.95,1.5,4.5,0.35,15224.63,52.2463,15.8725,26.6923,0.7543,0.5946,34,37.5,0.478583
20,60,10,0.02,0.5,2.5,2.5,0.15,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
20,60,10,0.02,0.5,2.5,2.5,0.25,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
20,60,10,0.02,0.5,2.5,2.5,0.35,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
20,60,10,0.02,0.75,2.5,2.5,0.15,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
20,60,10,0.02,0.75,2.5,2.5,0.25,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
20,60,10,0.02,0.75,2.5,2.5,0.35,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
20,60,10,0.02,0.95,2.5,2.5,0.15,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
20,60,10,0.02,0.95,2.5,2.5,0.25,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
20,60,10,0.02,0.95,2.5,2.5,0.35,11665.16,16.6516,5.795,12.3843,0.6673,0.4679,32,46.6667,0.477547
5,60,14,0.01,0.5,3.5,2.5,0.15,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
5,60,14,0.01,0.5,3.5,2.5,0.25,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
5,60,14,0.01,0.5,3.5,2.5,0.35,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
5,60,14,0.01,0.75,3.5,2.5,0.15,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
5,60,14,0.01,0.75,3.5,2.5,0.25,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
5,60,14,0.01,0.75,3.5,2.5,0.35,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
5,60,14,0.01,0.95,3.5,2.5,0.15,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
5,60,14,0.01,0.95,3.5,2.5,0.25,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
5,60,14,0.01,0.95,3.5,2.5,0.35,10555.27,5.5527,1.9962,4.9875,0.6319,0.4002,42,35.0,0.476748
20,60,10,0.03,0.5,3.5,2.5,0.15,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
20,60,10,0.03,0.5,3.5,2.5,0.25,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
20,60,10,0.03,0.5,3.5,2.5,0.35,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
20,60,10,0.03,0.75,3.5,2.5,0.15,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
20,60,10,0.03,0.75,3.5,2.5,0.25,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
20,60,10,0.03,0.75,3.5,2.5,0.35,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
20,60,10,0.03,0.95,3.5,2.5,0.15,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
20,60,10,0.03,0.95,3.5,2.5,0.25,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
20,60,10,0.03,0.95,3.5,2.5,0.35,11793.27,17.9327,6.2185,13.1911,0.6716,0.4714,32,46.6667,0.47382
5,60,14,0.01,0.5,2.5,2.5,0.15,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,60,14,0.01,0.5,2.5,2.5,0.25,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,60,14,0.01,0.5,2.5,2.5,0.35,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,60,14,0.01,0.75,2.5,2.5,0.15,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,60,14,0.01,0.75,2.5,2.5,0.25,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,60,14,0.01,0.75,2.5,2.5,0.35,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,60,14,0.01,0.95,2.5,2.5,0.15,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,60,14,0.01,0.95,2.5,2.5,0.25,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,60,14,0.01,0.95,2.5,2.5,0.35,10795.61,7.9561,2.8395,6.8745,0.6417,0.4131,42,35.0,0.472645
5,120,20,0.03,0.5,1.5,2.5,0.15,12027.46,20.2746,7.6764,15.504,0.6567,0.4951,6,66.6667,0.471419
5,120,20,0.03,0.75,1.5,2.5,0.15,12027.46,20.2746,7.6764,15.504,0.6567,0.4951,6,66.6667,0.471419
5,120,20,0.03,0.95,1.5,2.5,0.15,12027.46,20.2746,7.6764,15.504,0.6567,0.4951,6,66.6667,0.471419
10,60,20,0.03,0.5,2.5,3.5,0.25,12841.98,28.4198,9.5801,18.3033,0.6525,0.5234,28,38.4615,0.47087
10,60,20,0.03,0.5,2.5,3.5,0.35,12841.98,28.4198,9.5801,18.3033,0.6525,0.5234,28,38.4615,0.47087
10,60,20,0.03,0.75,2.5,3.5,0.25,12841.98,28.4198,9.5801,18.3033,0.6525,0.5234,28,38.4615,0.47087
10,60,20,0.03,0.75,2.5,3.5,0.35,12841.98,28.4198,9.5801,18.3033,0.6525,0.5234,28,38.4615,0.47087
10,60,20,0.03,0.95,2.5,3.5,0.25,12841.98,28.4198,9.5801,18.3033,0.6525,0.5234,28,38.4615,0.47087
10,60,20,0.03,0.95,2.5,3.5,0.35,12841.98,28.4198,9.5801,18.3033,0.6525,0.5234,28,38.4615,0.47087
5,60,20,0.01,0.5,2.5,3.5,0.15,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.5,2.5,3.5,0.25,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.5,2.5,3.5,0.35,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.75,2.5,3.5,0.15,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.75,2.5,3.5,0.25,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.75,2.5,3.5,0.35,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.95,2.5,3.5,0.15,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.95,2.5,3.5,0.25,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.95,2.5,3.5,0.35,10899.82,8.9982,3.2015,7.5033,0.5953,0.4267,30,42.8571,0.470699
5,60,20,0.01,0.5,1.5,3.5,0.15,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,20,0.01,0.5,1.5,3.5,0.25,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,20,0.01,0.5,1.5,3.5,0.35,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,20,0.01,0.75,1.5,3.5,0.15,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,20,0.01,0.75,1.5,3.5,0.25,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,20,0.01,0.75,1.5,3.5,0.35,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,20,0.01,0.95,1.5,3.5,0.15,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,20,0.01,0.95,1.5,3.5,0.25,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,20,0.01,0.95,1.5,3.5,0.35,11565.49,15.6549,5.4635,11.7966,0.6265,0.4631,32,40.0,0.470471
5,60,10,0.02,0.5,2.5,2.5,0.15,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
5,60,10,0.02,0.5,2.5,2.5,0.25,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
5,60,10,0.02,0.5,2.5,2.5,0.35,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
5,60,10,0.02,0.75,2.5,2.5,0.15,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
5,60,10,0.02,0.75,2.5,2.5,0.25,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
5,60,10,0.02,0.75,2.5,2.5,0.35,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
5,60,10,0.02,0.95,2.5,2.5,0.15,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
5,60,10,0.02,0.95,2.5,2.5,0.25,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
5,60,10,0.02,0.95,2.5,2.5,0.35,11754.47,17.5447,6.0905,13.1583,0.6851,0.4629,36,41.1765,0.468309
20,60,14,0.01,0.5,2.5,2.5,0.15,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,14,0.01,0.5,2.5,2.5,0.25,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,14,0.01,0.5,2.5,2.5,0.35,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,14,0.01,0.75,2.5,2.5,0.15,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,14,0.01,0.75,2.5,2.5,0.25,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,14,0.01,0.75,2.5,2.5,0.35,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,14,0.01,0.95,2.5,2.5,0.15,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,14,0.01,0.95,2.5,2.5,0.25,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,14,0.01,0.95,2.5,2.5,0.35,10797.33,7.9733,2.8455,7.004,0.6541,0.4063,36,41.1765,0.467046
20,60,10,0.03,0.5,2.5,4.5,0.25,14264.55,42.6455,13.8727,24.5515,0.7374,0.565,16,28.5714,0.467003
20,60,10,0.03,0.5,2.5,4.5,0.35,14264.55,42.6455,13.8727,24.5515,0.7374,0.565,16,28.5714,0.467003
20,60,10,0.03,0.75,2.5,4.5,0.25,14264.55,42.6455,13.8727,24.5515,0.7374,0.565,16,28.5714,0.467003
20,60,10,0.03,0.75,2.5,4.5,0.35,14264.55,42.6455,13.8727,24.5515,0.7374,0.565,16,28.5714,0.467003
20,60,10,0.03,0.95,2.5,4.5,0.25,14264.55,42.6455,13.8727,24.5515,0.7374,0.565,16,28.5714,0.467003
20,60,10,0.03,0.95,2.5,4.5,0.35,14264.55,42.6455,13.8727,24.5515,0.7374,0.565,16,28.5714,0.467003
10,60,20,0.03,0.5,3.5,3.5,0.15,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,60,20,0.03,0.5,3.5,3.5,0.25,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,60,20,0.03,0.5,3.5,3.5,0.35,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,60,20,0.03,0.75,3.5,3.5,0.15,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,60,20,0.03,0.75,3.5,3.5,0.25,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,60,20,0.03,0.75,3.5,3.5,0.35,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,60,20,0.03,0.95,3.5,3.5,0.15,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,60,20,0.03,0.95,3.5,3.5,0.25,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,60,20,0.03,0.95,3.5,3.5,0.35,11951.62,19.5162,6.7379,13.9653,0.616,0.4825,28,38.4615,0.466027
10,30,14,0.02,0.5,1.5,3.5,0.25,13321.28,33.2128,10.5737,20.04,0.6922,0.5276,36,41.1765,0.465663
10,30,14,0.02,0.5,1.5,3.5,0.35,13321.28,33.2128,10.5737,20.04,0.6922,0.5276,36,41.1765,0.465663
10,30,14,0.02,0.75,1.5,3.5,0.25,13321.28,33.2128,10.5737,20.04,0.6922,0.5276,36,41.1765,0.465663
10,30,14,0.02,0.75,1.5,3.5,0.35,13321.28,33.2128,10.5737,20.04,0.6922,0.5276,36,41.1765,0.465663
10,30,14,0.02,0.95,1.5,3.5,0.25,13321.28,33.2128,10.5737,20.04,0.6922,0.5276,36,41.1765,0.465663
10,30,14,0.02,0.95,1.5,3.5,0.35,13321.28,33.2128,10.5737,20.04,0.6922,0.5276,36,41.1765,0.465663
20,60,20,0.03,0.5,3.5,4.5,0.25,13089.42,30.8942,10.3477,19.8831,0.7011,0.5204,16,28.5714,0.461824
20,60,20,0.03,0.5,3.5,4.5,0.35,13089.42,30.8942,10.3477,19.8831,0.7011,0.5204,16,28.5714,0.461824
20,60,20,0.03,0.75,3.5,4.5,0.25,13089.42,30.8942,10.3477,19.8831,0.7011,0.5204,16,28.5714,0.461824
20,60,20,0.03,0.75,3.5,4.5,0.35,13089.42,30.8942,10.3477,19.8831,0.7011,0.5204,16,28.5714,0.461824
20,60,20,0.03,0.95,3.5,4.5,0.25,13089.42,30.8942,10.3477,19.8831,0.7011,0.5204,16,28.5714,0.461824
20,60,20,0.03,0.95,3.5,4.5,0.35,13089.42,30.8942,10.3477,19.8831,0.7011,0.5204,16,28.5714,0.461824
5,60,14,0.02,0.5,3.5,2.5,0.15,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
5,60,14,0.02,0.5,3.5,2.5,0.25,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
5,60,14,0.02,0.5,3.5,2.5,0.35,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
5,60,14,0.02,0.75,3.5,2.5,0.15,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
5,60,14,0.02,0.75,3.5,2.5,0.25,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
5,60,14,0.02,0.75,3.5,2.5,0.35,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
5,60,14,0.02,0.95,3.5,2.5,0.15,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
5,60,14,0.02,0.95,3.5,2.5,0.25,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
5,60,14,0.02,0.95,3.5,2.5,0.35,11176.82,11.7682,4.1531,9.7575,0.6581,0.4256,42,35.0,0.459671
10,60,20,0.03,0.5,1.5,3.5,0.35,14882.81,48.8281,15.6536,26.7618,0.7088,0.5849,30,35.7143,0.459061
10,60,20,0.03,0.75,1.5,3.5,0.35,14882.81,48.8281,15.6536,26.7618,0.7088,0.5849,30,35.7143,0.459061
10,60,20,0.03,0.95,1.5,3.5,0.35,14882.81,48.8281,15.6536,26.7618,0.7088,0.5849,30,35.7143,0.459061
10,60,14,0.03,0.5,1.5,2.5,0.35,14652.12,46.5212,14.9947,26.2705,0.7504,0.5708,40,31.5789,0.458147
10,60,14,0.03,0.75,1.5,2.5,0.35,14652.12,46.5212,14.9947,26.2705,0.7504,0.5708,40,31.5789,0.458147
10,60,14,0.03,0.95,1.5,2.5,0.35,14652.12,46.5212,14.9947,26.2705,0.7504,0.5708,40,31.5789,0.458147
5,60,10,0.03,0.5,3.5,2.5,0.15,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,10,0.03,0.5,3.5,2.5,0.25,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,10,0.03,0.5,3.5,2.5,0.35,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,10,0.03,0.75,3.5,2.5,0.15,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,10,0.03,0.75,3.5,2.5,0.25,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,10,0.03,0.75,3.5,2.5,0.35,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,10,0.03,0.95,3.5,2.5,0.15,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,10,0.03,0.95,3.5,2.5,0.25,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,10,0.03,0.95,3.5,2.5,0.35,11867.73,18.6773,6.4633,14.0339,0.6816,0.4605,36,41.1765,0.456527
5,60,14,0.01,0.5,1.5,2.5,0.15,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
5,60,14,0.01,0.5,1.5,2.5,0.25,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
5,60,14,0.01,0.5,1.5,2.5,0.35,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
5,60,14,0.01,0.75,1.5,2.5,0.15,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
5,60,14,0.01,0.75,1.5,2.5,0.25,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
5,60,14,0.01,0.75,1.5,2.5,0.35,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
5,60,14,0.01,0.95,1.5,2.5,0.15,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
5,60,14,0.01,0.95,1.5,2.5,0.25,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
5,60,14,0.01,0.95,1.5,2.5,0.35,11356.55,13.5655,4.7626,11.0049,0.6596,0.4328,44,33.3333,0.454633
10,30,14,0.03,0.5,1.5,4.5,0.35,15742.87,57.4287,17.2399,29.1829,0.7781,0.5908,34,37.5,0.454535
10,30,14,0.03,0.75,1.5,4.5,0.35,15742.87,57.4287,17.2399,29.1829,0.7781,0.5908,34,37.5,0.454535
10,30,14,0.03,0.95,1.5,4.5,0.35,15742.87,57.4287,17.2399,29.1829,0.7781,0.5908,34,37.5,0.454535
10,60,14,0.03,0.5,2.5,4.5,0.25,13357.43,33.5743,11.1688,21.2291,0.6882,0.5261,20,33.3333,0.451446
10,60,14,0.03,0.5,2.5,4.5,0.35,13357.43,33.5743,11.1688,21.2291,0.6882,0.5261,20,33.3333,0.451446
10,60,14,0.03,0.75,2.5,4.5,0.25,13357.43,33.5743,11.1688,21.2291,0.6882,0.5261,20,33.3333,0.451446
10,60,14,0.03,0.75,2.5,4.5,0.35,13357.43,33.5743,11.1688,21.2291,0.6882,0.5261,20,33.3333,0.451446
10,60,14,0.03,0.95,2.5,4.5,0.25,13357.43,33.5743,11.1688,21.2291,0.6882,0.5261,20,33.3333,0.451446
10,60,14,0.03,0.95,2.5,4.5,0.35,13357.43,33.5743,11.1688,21.2291,0.6882,0.5261,20,33.3333,0.451446
20,60,14,0.02,0.5,2.5,2.5,0.15,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,60,14,0.02,0.5,2.5,2.5,0.25,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,60,14,0.02,0.5,2.5,2.5,0.35,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,60,14,0.02,0.75,2.5,2.5,0.15,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,60,14,0.02,0.75,2.5,2.5,0.25,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,60,14,0.02,0.75,2.5,2.5,0.35,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,60,14,0.02,0.95,2.5,2.5,0.15,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,60,14,0.02,0.95,2.5,2.5,0.25,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,60,14,0.02,0.95,2.5,2.5,0.35,11701.84,17.0184,5.9165,13.3128,0.6918,0.4444,36,41.1765,0.449664
20,120,14,0.03,0.5,1.5,3.5,0.15,11990.09,19.9009,7.5422,15.7106,0.6296,0.4801,6,66.6667,0.44889
20,120,14,0.03,0.75,1.5,3.5,0.15,11990.09,19.9009,7.5422,15.7106,0.6296,0.4801,6,66.6667,0.44889
20,120,14,0.03,0.95,1.5,3.5,0.15,11990.09,19.9009,7.5422,15.7106,0.6296,0.4801,6,66.6667,0.44889
5,60,14,0.02,0.5,2.5,2.5,0.15,11711.6,17.116,5.9488,13.4032,0.6822,0.4438,42,35.0,0.446254
5,60,14,0.02,0.5,2.5,2.5,0.25,11711.6,17.116,5.9488,13.4032,0.6822,0.4438,42,35.0,0.446254
5,60,14,0.02,0.5,2.5,2.5,0.35,11711.6,17.116,5.9488,13.4032,0.6822,0.4438,42,35.0,0.446254
5,60,14,0.02,0.75,2.5,2.5,0.15,11711.6,17.116,5.9488,13.4032,0.6822,0.4438,42,35.0,0.446254
5,60,14,0.02,0.75,2.5,2.5,0.25,11711.6,17.116,5.9488,13.4032,0.6822,0.4438,42,35.0,0.446254
5,60,14,0.02,0.75,2.5,2.5,0.35,11711.6,17.116,5.9488,13.4032,0.6822,0.4438,42,35.0,0.446254
